security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
TERN,Medical,Medical - Biomedical and Genetics,0.55,30000.0,1. p999999_trade_value,1.0,136,20__0,20,2,0.0,10250.0,16068.0,26570.25,29588.25,29958.83,29995.88,29999.59
TEVA,Medical,Medical - Generic Drugs,0.55,1680000.0,4. p999_trade_value,2.0,1087,30__1,30,2,1.0,18322.0,45345.4,174140.0,1625820.0,1766961.42,1776496.54,1777450.05
TGTX,Medical,Medical - Biomedical and Genetics,0.55,205000.0,1. p999999_trade_value,1.0,1732,30__2,30,2,2.0,13123.5,17500.0,31845.0,78874.1,186824.5,203182.45,204818.24
THC,Medical,Medical - Hospital,0.55,,,,1686,30__2,30,2,2.0,14450.0,26277.5,59872.5,171157.5,272111.5,290461.15,292296.12
TLRY,Medical,Medical - Products,0.55,21965.0,5. p99_trade_value,3.0,271,25__0,25,2,0.0,8500.0,10985.5,21659.1,24762.27,25515.33,25590.63,25598.16
TMDX,Medical,Medical - Instruments,0.55,14250.0,7. p90_trade_value,268.0,2652,35__0,35,2,0.0,14250.0,22654.0,79820.1,498334.5,824094.0,838409.4,839840.94
TMO,Medical,Medical - Instruments,0.55,,,,3837,35__0,35,2,0.0,14248.0,22142.8,70400.0,327306.61,742691.91,866269.19,878626.92
TNDM,Medical,Medical - Instruments,0.55,,,,82,20__3,20,2,3.0,27875.0,61766.25,276850.0,360685.0,369068.5,369906.85,369990.68
UHS,Medical,Medical - Hospital,0.55,,,,546,25__2,25,2,2.0,20854.0,42045.0,862950.0,1220755.9,1534175.59,1565517.56,1568651.76
URGN,Medical,Medical - Biomedical and Genetics,0.55,8500.0,8. p75_trade_value,123.0,475,25__0,25,2,0.0,11466.0,15555.0,27640.2,111035.1,159603.51,164460.35,164946.04
UTHR,Medical,Medical - Drugs,0.55,220000.0,1. p999999_trade_value,1.0,99,20__3,20,2,3.0,16068.0,48510.0,201380.0,218138.0,219813.8,219981.38,219998.14
VERA,Medical,Medical - Biomedical and Genetics,0.55,,,,238,25__2,25,2,2.0,21240.0,38150.0,108591.0,1022250.0,1182225.0,1198222.5,1199822.25
VKTX,Medical,Medical - Biomedical and Genetics,0.55,,,,8502,40__3,40,2,3.0,16000.0,24896.5,59994.0,192986.0,828239.8,1288823.98,1334882.4
VRDN,Medical,Medical - Biomedical and Genetics,0.55,18660.0,6. p95_trade_value,4.0,61,20__0,20,2,0.0,14700.0,18660.0,76036.0,106351.6,109383.16,109686.32,109716.63
VRNA,Medical,Medical - Biomedical and Genetics,0.55,,,,1240,30__0,30,2,0.0,23991.6,37596.25,135073.2,1239750.0,1275600.0,1275600.0,1275600.0
VRTX,Medical,Medical - Biomedical and Genetics,0.55,8730.0,8. p75_trade_value,1083.0,4330,35__0,35,2,0.0,16500.0,23038.5,46956.8,224594.25,416212.18,469121.22,474412.12
WAT,Medical,Medical - Instruments,0.55,,,,208,25__2,25,2,2.0,26699.4,43362.85,220149.0,452851.0,472785.1,474778.51,474977.85
WST,Medical,Medical - Dental Supplies,0.55,25000.0,6. p95_trade_value,20.0,393,25__0,25,2,0.0,15228.0,24700.0,99912.0,577417.6,625821.76,630662.18,631146.22
WVE,Medical,Medical - Biomedical and Genetics,0.55,,,,127,20__0,20,2,0.0,12800.0,14982.0,67452.8,90063.06,91842.31,92020.23,92038.02
ZBH,Medical,Medical - Products,0.55,9750.0,8. p75_trade_value,25.0,98,20__3,20,2,3.0,19667.0,39394.5,196728.16,366676.82,383671.68,385371.17,385541.12
ZTS,Medical,Medical - Drugs,0.55,219780.00000000003,5. p99_trade_value,12.0,1142,30__0,30,2,0.0,16165.5,26994.0,219271.6,849403.0,1119635.95,1147413.6,1150191.36
