security,option_ticker,trade_date,option_type,expiration,option_condition_name,option_strike_price,option_size,security_iqr_size,n_range,security_n_size,option_price,option_trade_value,option_trade_value_bin,security_iqr_trade_value,security_n_trade_value,stock_min_date,stock_max_date,highest_price_in_period,lowest_price_in_period,expiration_high,expiration_low,expiration_close,itm_otm_category
FHN,O:FHN250417P00019000,2025-03-25,P,2025-04-17,Automatic Execution,19.0,308,491.125,0.985,2124.47,0.4,12320.0,5,12543.75,37857.4,2025-03-26,2025-04-17,20.055,15.185,17.44,17.06,17.1,1P. Option Close ITM
FHN,O:FHN250417C00020000,2025-03-24,C,2025-04-17,Automatic Execution,20.0,257,491.125,0.985,2124.47,0.5,12850.0,4,12543.75,37857.4,2025-03-25,2025-04-17,20.055,15.185,17.44,17.06,17.1,3C. Option Temp ITM
FHN,O:FHN250417C00018000,2025-04-15,C,2025-04-17,Multi Leg auto-electronic trade,18.0,250,491.125,0.985,2124.47,0.3,7500.0,10,12543.75,37857.4,2025-04-16,2025-04-17,17.97,16.9,17.44,17.06,17.1,4C. Option Stay OTM
FHN,O:FHN250516C00018000,2025-04-16,C,2025-05-16,Multi Leg auto-electronic trade,18.0,250,491.125,0.985,2124.47,0.72,18000.0,3,12543.75,37857.4,2025-04-17,2025-05-16,20.58,16.445,20.44,20.11,20.33,1C. Option Close ITM
FHN,O:FHN250516C00019000,2025-05-07,C,2025-05-16,Automatic Execution,19.0,209,491.125,0.985,2124.47,0.45,9405.0,8,12543.75,37857.4,2025-05-08,2025-05-16,20.58,18.88,20.44,20.11,20.33,1C. Option Close ITM
FHN,O:FHN250516C00020000,2025-05-08,C,2025-05-16,Automatic Execution,20.0,382,491.125,0.985,2124.47,0.25,9550.0,7,12543.75,37857.4,2025-05-09,2025-05-16,20.58,19.045,20.44,20.11,20.33,1C. Option Close ITM
FHN,O:FHN250620C00020000,2025-05-22,C,2025-06-20,Automatic Execution,20.0,196,491.125,0.985,2124.47,0.6,11760.0,6,12543.75,37857.4,2025-05-23,2025-06-10,20.55,19.09,,,,3C. Option Temp ITM
FHN,O:FHN250620C00021000,2025-06-03,C,2025-06-20,Automatic Execution,21.0,1302,491.125,0.985,2124.47,0.2,19530.0,3,12543.75,37857.4,2025-06-04,2025-06-10,20.55,19.71,,,,4C. Option Stay OTM
FITB,O:FITB241018C00044000,2024-09-23,C,2024-10-18,Single Leg Floor Trade,44.0,271,409.25,0.985,2248.49,0.65,16260.0,7,17961.75,68840.85,2024-09-24,2024-10-18,45.71,41.38,45.71,43.51,44.67,1C. Option Close ITM
FITB,O:FITB241018C00046000,2024-10-15,C,2024-10-18,Multi Leg floor trade,46.0,429,409.25,0.985,2248.49,0.4,17160.0,6,17961.75,68840.85,2024-10-16,2024-10-18,45.71,43.51,45.71,43.51,44.67,4C. Option Stay OTM
FITB,O:FITB241018C00047000,2024-10-17,C,2024-10-18,Multi Leg floor trade,47.0,1072,409.25,0.985,2248.49,0.24,25728.0,3,17961.75,68840.85,2024-10-18,2024-10-18,45.71,43.51,45.71,43.51,44.67,4C. Option Stay OTM
FITB,O:FITB241018P00043000,2024-10-14,P,2024-10-18,Multi Leg Auction,43.0,522,409.25,0.985,2248.49,0.25,13050.0,8,17961.75,68840.85,2024-10-15,2024-10-18,45.71,43.51,45.71,43.51,44.67,4P. Option Stay OTM
FITB,O:FITB241115C00046000,2024-10-17,C,2024-11-15,Multi Leg floor trade,46.0,375,409.25,0.985,2248.49,1.53,57375.0,2,17961.75,68840.85,2024-10-18,2024-11-15,48.1,42.6,47.76,46.725,46.99,1C. Option Close ITM
FITB,O:FITB241115C00046000,2024-10-17,C,2024-11-15,Automatic Execution,46.0,138,409.25,0.985,2248.49,1.5,20700.0,5,17961.75,68840.85,2024-10-18,2024-11-15,48.1,42.6,47.76,46.725,46.99,1C. Option Close ITM
FITB,O:FITB241115C00046000,2024-10-18,C,2024-11-15,Intermarket Sweep Order,46.0,116,409.25,0.985,2248.49,0.9,10440.0,10,17961.75,68840.85,2024-10-21,2024-11-15,48.1,42.6,47.76,46.725,46.99,1C. Option Close ITM
FITB,O:FITB241115C00045000,2024-10-21,C,2024-11-15,Single Leg Auction Non ISO,45.0,288,409.25,0.985,2248.49,0.73,21024.0,4,17961.75,68840.85,2024-10-22,2024-11-15,48.1,42.6,47.76,46.725,46.99,1C. Option Close ITM
FITB,O:FITB241115C00045000,2024-10-30,C,2024-11-15,Multi Leg auto-electronic trade against single leg(s),45.0,152,409.25,0.985,2248.49,1.2,18240.0,6,17961.75,68840.85,2024-10-31,2024-11-15,48.1,42.6,47.76,46.725,46.99,1C. Option Close ITM
FITB,O:FITB241115C00047000,2024-10-16,C,2024-11-15,Multi Leg auto-electronic trade,47.0,139,409.25,0.985,2248.49,1.04,14456.0,7,17961.75,68840.85,2024-10-17,2024-11-15,48.1,42.6,47.76,46.725,46.99,2C. Option Close Temp ITM
FITB,O:FITB241115P00044000,2024-10-16,P,2024-11-15,Multi Leg Cross,44.0,1000,409.25,0.985,2248.49,1.23,123000.0,1,17961.75,68840.85,2024-10-17,2024-11-15,48.1,42.6,47.76,46.725,46.99,3P. Option Temp ITM
FITB,O:FITB241115P00043000,2024-10-28,P,2024-11-15,Automatic Execution,43.0,126,409.25,0.985,2248.49,0.9,11340.0,9,17961.75,68840.85,2024-10-29,2024-11-15,48.1,42.6,47.76,46.725,46.99,3P. Option Temp ITM
FITB,O:FITB241115C00049000,2024-10-16,C,2024-11-15,Multi Leg Cross,49.0,1000,409.25,0.985,2248.49,0.43,43000.0,2,17961.75,68840.85,2024-10-17,2024-11-15,48.1,42.6,47.76,46.725,46.99,4C. Option Stay OTM
FITB,O:FITB241115C00049000,2024-10-17,C,2024-11-15,Multi Leg floor trade,49.0,1960,409.25,0.985,2248.49,0.47,92120.0,1,17961.75,68840.85,2024-10-18,2024-11-15,48.1,42.6,47.76,46.725,46.99,4C. Option Stay OTM
FITB,O:FITB241115C00050000,2024-10-17,C,2024-11-15,Multi Leg floor trade,50.0,375,409.25,0.985,2248.49,0.31,11625.0,9,17961.75,68840.85,2024-10-18,2024-11-15,48.1,42.6,47.76,46.725,46.99,4C. Option Stay OTM
FITB,O:FITB241115P00039000,2024-10-16,P,2024-11-15,Multi Leg Cross,39.0,2000,409.25,0.985,2248.49,0.25,50000.0,2,17961.75,68840.85,2024-10-17,2024-11-15,48.1,42.6,47.76,46.725,46.99,4P. Option Stay OTM
FITB,O:FITB241115P00037000,2024-11-05,P,2024-11-15,Single Leg Floor Trade,37.0,4130,409.25,0.985,2248.49,0.15,41300.0,3,17961.75,68840.85,2024-11-06,2024-11-15,48.1,45.07,47.76,46.725,46.99,4P. Option Stay OTM
FITB,O:FITB250117P00042000,2024-12-19,P,2025-01-17,Automatic Execution,42.0,89,409.25,0.985,2248.49,1.2,10680.0,9,17961.75,68840.85,2024-12-20,2025-01-17,44.54,40.918,44.4,43.19,44.34,3P. Option Temp ITM
FITB,O:FITB250117P00041000,2024-12-24,P,2025-01-17,Stock Options Cross,41.0,5000,409.25,0.985,2248.49,0.4,200000.0,1,17961.75,68840.85,2024-12-26,2025-01-17,44.54,40.918,44.4,43.19,44.34,3P. Option Temp ITM
FITB,O:FITB250321C00039000,2025-03-14,C,2025-03-21,Intermarket Sweep Order,39.0,236,409.25,0.985,2248.49,0.55,12870.0,8,17961.75,68840.85,2025-03-17,2025-03-21,39.945,38.16,39.575,38.84,39.48,1C. Option Close ITM
FITB,O:FITB250321P00043000,2025-02-20,P,2025-03-21,Automatic Execution,43.0,250,409.25,0.985,2248.49,0.85,21250.0,4,17961.75,68840.85,2025-02-21,2025-03-21,44.31,37.445,39.575,38.84,39.48,1P. Option Close ITM
FITB,O:FITB250321P00040000,2025-03-03,P,2025-03-21,Single Leg Auction Non ISO,40.0,655,409.25,0.985,2248.49,0.29,18995.0,6,17961.75,68840.85,2025-03-04,2025-03-21,42.84,37.445,39.575,38.84,39.48,1P. Option Close ITM
FITB,O:FITB250321C00044000,2025-02-24,C,2025-03-21,Single Leg Cross Non ISO,44.0,468,409.25,0.985,2248.49,0.8,37440.0,3,17961.75,68840.85,2025-02-25,2025-03-21,44.31,37.445,39.575,38.84,39.48,3C. Option Temp ITM
FITB,O:FITB250321C00046000,2025-02-21,C,2025-03-21,Intermarket Sweep Order,46.0,391,409.25,0.985,2248.49,0.25,9775.0,10,17961.75,68840.85,2025-02-24,2025-03-21,44.31,37.445,39.575,38.84,39.48,4C. Option Stay OTM
FITB,O:FITB250321C00043000,2025-03-04,C,2025-03-21,Automatic Execution,43.0,191,409.25,0.985,2248.49,0.75,14325.0,7,17961.75,68840.85,2025-03-05,2025-03-21,41.66,37.445,39.575,38.84,39.48,4C. Option Stay OTM
FITB,O:FITB250321C00043000,2025-03-04,C,2025-03-21,Single Leg Auction Non ISO,43.0,200,409.25,0.985,2248.49,0.67,13400.0,8,17961.75,68840.85,2025-03-05,2025-03-21,41.66,37.445,39.575,38.84,39.48,4C. Option Stay OTM
FITB,O:FITB250417C00043000,2025-03-21,C,2025-04-17,Single Leg Floor Trade,43.0,1327,409.25,0.985,2248.49,0.15,19905.0,5,17961.75,68840.85,2025-03-24,2025-04-17,40.84,32.25,34.74,33.27,34.15,4C. Option Stay OTM
FITB,O:FITB250417C00041000,2025-03-25,C,2025-04-17,Single Leg Floor Trade,41.0,300,409.25,0.985,2248.49,0.75,21000.0,5,17961.75,68840.85,2025-03-26,2025-04-17,40.84,32.25,34.74,33.27,34.15,4C. Option Stay OTM
FITB,O:FITB250516C00036000,2025-04-17,C,2025-05-16,Automatic Execution,36.0,378,409.25,0.985,2248.49,0.65,24570.0,4,17961.75,68840.85,2025-04-21,2025-05-16,39.785,32.79,39.785,39.21,39.64,1C. Option Close ITM
FRME,O:FRME241115P00035000,2024-10-24,P,2024-11-15,Automatic Execution,35.0,50,50.0,0.985,50.0,0.95,4750.0,1,4750.0,4750.0,2024-10-25,2024-11-15,45.08,35.64,44.0,42.75,43.48,4P. Option Stay OTM
GBCI,O:GBCI250516P00040000,2025-04-25,P,2025-05-16,Single Leg Floor Trade,40.0,50,50.0,0.985,50.0,1.0,5000.0,1,5000.0,5000.0,2025-04-28,2025-05-16,44.7,39.77,43.52,42.55,42.74,3P. Option Temp ITM
GBCI,O:GBCI250620P00040000,2025-05-22,P,2025-06-20,Automatic Execution,40.0,50,50.0,0.985,50.0,1.0,5000.0,2,5000.0,5000.0,2025-05-23,2025-06-10,43.815,40.09,,,,4P. Option Stay OTM
HBAN,O:HBAN240920P00014000,2024-09-03,P,2024-09-20,Multi Leg floor trade,14.0,2428,1424.875,0.985,4697.14,0.14,33992.0,3,20835.5,73083.08,2024-09-04,2024-09-20,15.0,13.81,14.95,14.7501,14.86,3P. Option Temp ITM
HBAN,O:HBAN241018C00015000,2024-09-23,C,2024-10-18,Single Leg Floor Trade,15.0,1061,1424.875,0.985,4697.14,0.25,26525.0,4,20835.5,73083.08,2024-09-24,2024-10-18,16.035,14.01,15.62,15.25,15.36,1C. Option Close ITM
HBAN,O:HBAN241115C00016000,2024-10-17,C,2024-11-15,Multi Leg auto-electronic trade,16.0,688,1424.875,0.985,4697.14,0.27,18576.0,6,20835.5,73083.08,2024-10-18,2024-11-15,17.97,15.2,17.846096,17.44,17.69,1C. Option Close ITM
HBAN,O:HBAN241115C00016000,2024-10-21,C,2024-11-15,Automatic Execution,16.0,799,1424.875,0.985,4697.14,0.2,15980.0,8,20835.5,73083.08,2024-10-22,2024-11-15,17.97,15.22,17.846096,17.44,17.69,1C. Option Close ITM
HBAN,O:HBAN241220C00018000,2024-11-21,C,2024-12-20,Single Leg Floor Trade,18.0,474,1424.875,0.985,4697.14,0.35,16590.0,7,20835.5,73083.08,2024-11-22,2024-12-20,18.445,15.83,16.46,15.83,16.32,3C. Option Temp ITM
HBAN,O:HBAN250221P00017000,2025-01-29,P,2025-02-21,Multi Leg floor trade against single leg(s),17.0,2083,1424.875,0.985,4697.14,0.35,72905.0,1,20835.5,73083.08,2025-01-30,2025-02-21,17.54,16.105,16.535,16.105,16.15,1P. Option Close ITM
HBAN,O:HBAN250221C00017000,2025-02-11,C,2025-02-21,Stock Options Cross,17.0,5000,1424.875,0.985,4697.14,0.15,75000.0,1,20835.5,73083.08,2025-02-12,2025-02-21,16.93,16.105,16.535,16.105,16.15,4C. Option Stay OTM
HBAN,O:HBAN250321C00018000,2025-02-21,C,2025-03-21,Single Leg Floor Trade,18.0,3900,1424.875,0.985,4697.14,0.05,19500.0,5,20835.5,73083.08,2025-02-24,2025-03-21,16.71,14.24,15.0699,14.74,15.02,4C. Option Stay OTM
HBAN,O:HBAN250417C00016000,2025-03-21,C,2025-04-17,Single Leg Auction Non ISO,16.0,4669,1424.875,0.985,4697.14,0.12,56028.0,2,20835.5,73083.08,2025-03-24,2025-04-17,15.55,11.915,13.96,13.54,13.67,4C. Option Stay OTM
HBAN,O:HBAN250417C00016000,2025-03-25,C,2025-04-17,Single Leg Floor Trade,16.0,793,1424.875,0.985,4697.14,0.2,11895.0,9,20835.5,73083.08,2025-03-26,2025-04-17,15.55,11.915,13.96,13.54,13.67,4C. Option Stay OTM
HBAN,O:HBAN250516C00014000,2025-04-17,C,2025-05-16,Automatic Execution,14.0,833,1424.875,0.985,4697.14,0.5,41650.0,2,20835.5,73083.08,2025-04-21,2025-05-16,16.23,13.36,16.23,16.002,16.18,1C. Option Close ITM
HBAN,O:HBAN250516C00015000,2025-04-17,C,2025-05-16,Single Leg Floor Trade,15.0,3489,1424.875,0.985,4697.14,0.15,34890.0,3,20835.5,73083.08,2025-04-21,2025-05-16,16.23,13.36,16.23,16.002,16.18,1C. Option Close ITM
HBAN,O:HBAN250516C00014000,2025-04-21,C,2025-05-16,Single Leg Floor Trade,14.0,808,1424.875,0.985,4697.14,0.25,20200.0,4,20835.5,73083.08,2025-04-22,2025-05-16,16.23,13.6,16.23,16.002,16.18,1C. Option Close ITM
HBAN,O:HBAN250620C00016000,2025-05-22,C,2025-06-20,Single Leg Auction Non ISO,16.0,655,1424.875,0.985,4697.14,0.18,11790.0,10,20835.5,73083.08,2025-05-23,2025-06-10,16.41,15.06,,,,3C. Option Temp ITM
KEY,O:KEY240920C00017500,2024-08-23,C,2024-09-20,Single Leg Floor Trade,17.5,5520,751.875,0.985,11931.92,0.15,82800.0,1,11906.25,196211.92,2024-08-26,2024-09-20,17.39,15.395,17.33,16.94,17.12,4C. Option Stay OTM
KEY,O:KEY241018C00017000,2024-10-04,C,2024-10-18,Automatic Execution,17.0,179,751.875,0.985,11931.92,0.5,8950.0,8,11906.25,196211.92,2024-10-07,2024-10-18,17.936,16.55,17.4762,17.16,17.35,1C. Option Close ITM
KEY,O:KEY241018C00017500,2024-10-11,C,2024-10-18,Multi Leg auto-electronic trade,17.5,339,751.875,0.985,11931.92,0.3,10170.0,7,11906.25,196211.92,2024-10-14,2024-10-18,17.936,16.9014,17.4762,17.16,17.35,3C. Option Temp ITM
KEY,O:KEY241018P00016000,2024-10-10,P,2024-10-18,Multi Leg auto-electronic trade,16.0,500,751.875,0.985,11931.92,0.17,8500.0,9,11906.25,196211.92,2024-10-11,2024-10-18,17.936,16.9014,17.4762,17.16,17.35,4P. Option Stay OTM
KEY,O:KEY241108P00017000,2024-11-05,P,2024-11-08,Multi Leg auto-electronic trade,17.0,219,751.875,0.985,11931.92,0.32,7008.0,10,11906.25,196211.92,2024-11-06,2024-11-08,20.0,18.49,19.28,18.8,18.97,4P. Option Stay OTM
KEY,O:KEY241115C00018000,2024-10-17,C,2024-11-15,Automatic Execution,18.0,534,751.875,0.985,11931.92,0.48,25632.0,3,11906.25,196211.92,2024-10-18,2024-11-15,20.0,16.955,19.35,18.955,19.16,1C. Option Close ITM
KEY,O:KEY241115C00018000,2024-10-28,C,2024-11-15,Automatic Execution,18.0,373,751.875,0.985,11931.92,0.36,13428.0,6,11906.25,196211.92,2024-10-29,2024-11-15,20.0,17.02,19.35,18.955,19.16,1C. Option Close ITM
KEY,O:KEY241115P00016000,2024-10-16,P,2024-11-15,Automatic Execution,16.0,395,751.875,0.985,11931.92,0.22,8690.0,8,11906.25,196211.92,2024-10-17,2024-11-15,20.0,16.9014,19.35,18.955,19.16,4P. Option Stay OTM
KEY,O:KEY241115P00017000,2024-10-28,P,2024-11-15,Automatic Execution,17.0,522,751.875,0.985,11931.92,0.41,21402.0,4,11906.25,196211.92,2024-10-29,2024-11-15,20.0,17.02,19.35,18.955,19.16,4P. Option Stay OTM
KEY,O:KEY241122C00017500,2024-11-04,C,2024-11-22,Automatic Execution,17.5,206,751.875,0.985,11931.92,0.46,9476.0,7,11906.25,196211.92,2024-11-05,2024-11-22,20.0,17.08,19.63,19.18,19.6,1C. Option Close ITM
KEY,O:KEY241122C00018500,2024-11-04,C,2024-11-22,Automatic Execution,18.5,473,751.875,0.985,11931.92,0.17,8041.0,9,11906.25,196211.92,2024-11-05,2024-11-22,20.0,17.08,19.63,19.18,19.6,1C. Option Close ITM
KEY,O:KEY241129P00019500,2024-11-25,P,2024-11-29,Automatic Execution,19.5,765,751.875,0.985,11931.92,0.11,8415.0,9,11906.25,196211.92,2024-11-26,2024-11-29,19.84,19.31,19.61,19.31,19.48,1P. Option Close ITM
KEY,O:KEY241206P00019000,2024-12-02,P,2024-12-06,Automatic Execution,19.0,300,751.875,0.985,11931.92,0.3,9000.0,8,11906.25,196211.92,2024-12-03,2024-12-06,18.985,18.5,18.89,18.5,18.87,1P. Option Close ITM
KEY,O:KEY241213C00020500,2024-11-26,C,2024-12-13,Single Leg Auction Non ISO,20.5,1608,751.875,0.985,11931.92,0.16,25728.0,3,11906.25,196211.92,2024-11-27,2024-12-13,19.77,18.03,18.27,18.055,18.13,4C. Option Stay OTM
KEY,O:KEY241213C00019000,2024-12-04,C,2024-12-13,Multi Leg floor trade,19.0,1065,751.875,0.985,11931.92,0.23,24495.0,3,11906.25,196211.92,2024-12-05,2024-12-13,18.985,18.03,18.27,18.055,18.13,4C. Option Stay OTM
KEY,O:KEY241213C00019000,2024-12-06,C,2024-12-13,Automatic Execution,19.0,786,751.875,0.985,11931.92,0.23,14934.0,5,11906.25,196211.92,2024-12-09,2024-12-13,18.92,18.03,18.27,18.055,18.13,4C. Option Stay OTM
KEY,O:KEY241220C00021000,2024-11-22,C,2024-12-20,Automatic Execution,21.0,857,751.875,0.985,11931.92,0.16,13712.0,5,11906.25,196211.92,2024-11-25,2024-12-20,20.0395,16.67,17.26,16.67,17.09,4C. Option Stay OTM
KEY,O:KEY241220C00019000,2024-12-03,C,2024-12-20,Automatic Execution,19.0,162,751.875,0.985,11931.92,0.47,7614.0,10,11906.25,196211.92,2024-12-04,2024-12-20,18.985,16.67,17.26,16.67,17.09,4C. Option Stay OTM
KEY,O:KEY250117C00017000,2025-01-10,C,2025-01-17,Automatic Execution,17.0,576,751.875,0.985,11931.92,0.16,9216.0,7,11906.25,196211.92,2025-01-13,2025-01-17,18.37,16.55,18.37,17.84,18.3,1C. Option Close ITM
KEY,O:KEY250124C00018500,2025-01-17,C,2025-01-24,Automatic Execution,18.5,289,751.875,0.985,11931.92,0.25,7225.0,10,11906.25,196211.92,2025-01-21,2025-01-24,17.96,17.225,17.96,17.39,17.68,4C. Option Stay OTM
KEY,O:KEY250131C00018000,2025-01-24,C,2025-01-31,Multi Leg Auction,18.0,1487,751.875,0.985,11931.92,0.23,34201.0,2,11906.25,196211.92,2025-01-27,2025-01-31,18.17,17.34,18.16,17.9,17.98,2C. Option Close Temp ITM
KEY,O:KEY250131C00018000,2025-01-24,C,2025-01-31,Multi Leg auto-electronic trade,18.0,463,751.875,0.985,11931.92,0.17,7871.0,9,11906.25,196211.92,2025-01-27,2025-01-31,18.17,17.34,18.16,17.9,17.98,2C. Option Close Temp ITM
KEY,O:KEY250221C00018000,2025-02-14,C,2025-02-21,Multi Leg floor trade,18.0,798,751.875,0.985,11931.92,0.12,9576.0,7,11906.25,196211.92,2025-02-18,2025-02-21,18.08,16.93,17.7,16.93,16.93,3C. Option Temp ITM
KEY,O:KEY250228P00016500,2025-02-26,P,2025-02-28,Single Leg Floor Trade,16.5,1122,751.875,0.985,11931.92,0.11,12342.0,6,11906.25,196211.92,2025-02-27,2025-02-28,17.44,16.9,17.34,17.0,17.32,4P. Option Stay OTM
KEY,O:KEY250321P00017000,2025-02-20,P,2025-03-21,Automatic Execution,17.0,524,751.875,0.985,11931.92,0.33,17292.0,5,11906.25,196211.92,2025-02-21,2025-03-21,17.7,14.87,16.275,15.87,16.15,1P. Option Close ITM
KEY,O:KEY250321C00017500,2025-02-26,C,2025-03-21,Multi Leg Auction,17.5,3998,751.875,0.985,11931.92,0.2,79960.0,2,11906.25,196211.92,2025-02-27,2025-03-21,17.6084,14.87,16.275,15.87,16.15,3C. Option Temp ITM
KEY,O:KEY250321C00018500,2025-02-26,C,2025-03-21,Multi Leg Auction,18.5,5997,751.875,0.985,11931.92,0.04,23988.0,4,11906.25,196211.92,2025-02-27,2025-03-21,17.6084,14.87,16.275,15.87,16.15,4C. Option Stay OTM
KEY,O:KEY250321C00019000,2025-03-05,C,2025-03-21,Single Leg Floor Trade,19.0,11500,751.875,0.985,11931.92,0.04,46000.0,2,11906.25,196211.92,2025-03-06,2025-03-21,16.31,14.87,16.275,15.87,16.15,4C. Option Stay OTM
KEY,O:KEY250321P00014500,2025-03-10,P,2025-03-21,Automatic Execution,14.5,470,751.875,0.985,11931.92,0.24,11280.0,6,11906.25,196211.92,2025-03-11,2025-03-21,16.31,14.87,16.275,15.87,16.15,4P. Option Stay OTM
KEY,O:KEY250328C00016500,2025-03-19,C,2025-03-28,Multi Leg auto-electronic trade against single leg(s),16.5,559,751.875,0.985,11931.92,0.16,8944.0,8,11906.25,196211.92,2025-03-20,2025-03-28,16.855,15.64,16.28,15.64,15.8,3C. Option Temp ITM
KEY,O:KEY250417C00014000,2025-04-11,C,2025-04-17,Automatic Execution,14.0,445,751.875,0.985,11931.92,0.39,17355.0,4,11906.25,196211.92,2025-04-14,2025-04-17,14.73,13.83,14.73,14.215,14.27,1C. Option Close ITM
KEY,O:KEY250417C00017000,2025-03-25,C,2025-04-17,Automatic Execution,17.0,475,751.875,0.985,11931.92,0.31,14725.0,5,11906.25,196211.92,2025-03-26,2025-04-17,16.855,12.725,14.73,14.215,14.27,4C. Option Stay OTM
KEY,O:KEY250417C00017000,2025-03-28,C,2025-04-17,Single Leg Auction Non ISO,17.0,597,751.875,0.985,11931.92,0.21,12537.0,6,11906.25,196211.92,2025-03-31,2025-04-17,16.1,12.725,14.73,14.215,14.27,4C. Option Stay OTM
KEY,O:KEY250417P00011500,2025-04-10,P,2025-04-17,Multi Leg Auction,11.5,14297,751.875,0.985,11931.92,0.19,257346.0,1,11906.25,196211.92,2025-04-11,2025-04-17,14.73,13.21,14.73,14.215,14.27,4P. Option Stay OTM
KEY,O:KEY250417P00011500,2025-04-15,P,2025-04-17,Multi Leg Auction,11.5,32799,751.875,0.985,11931.92,0.05,163995.0,1,11906.25,196211.92,2025-04-16,2025-04-17,14.73,13.89,14.73,14.215,14.27,4P. Option Stay OTM
KEY,O:KEY250516C00015000,2025-04-16,C,2025-05-16,Automatic Execution,15.0,200,751.875,0.985,11931.92,0.36,7200.0,10,11906.25,196211.92,2025-04-17,2025-05-16,16.71,13.68,16.71,16.34,16.63,1C. Option Close ITM
KEY,O:KEY250516C00015000,2025-04-17,C,2025-05-16,Multi Leg Auction,15.0,12829,751.875,0.985,11931.92,0.34,436186.0,1,11906.25,196211.92,2025-04-21,2025-05-16,16.71,13.68,16.71,16.34,16.63,1C. Option Close ITM
KEY,O:KEY250516C00015000,2025-04-17,C,2025-05-16,Automatic Execution,15.0,1053,751.875,0.985,11931.92,0.39,41067.0,2,11906.25,196211.92,2025-04-21,2025-05-16,16.71,13.68,16.71,16.34,16.63,1C. Option Close ITM
KEY,O:KEY250516C00016000,2025-04-17,C,2025-05-16,Single Leg Auction Non ISO,16.0,2316,751.875,0.985,11931.92,0.11,25476.0,3,11906.25,196211.92,2025-04-21,2025-05-16,16.71,13.68,16.71,16.34,16.63,1C. Option Close ITM
KEY,O:KEY250516P00012000,2025-04-17,P,2025-05-16,Multi Leg Auction,12.0,12829,751.875,0.985,11931.92,0.13,166777.0,1,11906.25,196211.92,2025-04-21,2025-05-16,16.71,13.68,16.71,16.34,16.63,4P. Option Stay OTM
KEY,O:KEY250516P00015000,2025-05-05,P,2025-05-16,Automatic Execution,15.0,1214,751.875,0.985,11931.92,0.16,18210.0,4,11906.25,196211.92,2025-05-06,2025-05-16,16.71,15.1601,16.71,16.34,16.63,4P. Option Stay OTM
KEY,O:KEY250613C00017500,2025-05-16,C,2025-06-13,Multi Leg Auction,17.5,4629,751.875,0.985,11931.92,0.09,41661.0,2,11906.25,196211.92,2025-05-19,2025-06-10,16.595,15.28,,,,4C. Option Stay OTM
MBIN,O:MBIN241115P00040000,2024-10-17,P,2024-11-15,Single Leg Auction Non ISO,40.0,100,100.0,0.985,100.0,1.15,11500.0,1,11500.0,11500.0,2024-10-18,2024-11-15,45.955,35.56,41.335,39.83,40.19,2P. Option Close Temp ITM
MTB,O:MTB241018C00180000,2024-09-24,C,2024-10-18,Automatic Execution,180.0,35,82.0,0.985,288.0,3.0,10500.0,8,13320.0,47249.4,2024-09-25,2024-10-18,200.9399,170.1,200.32,196.22,197.55,1C. Option Close ITM
MTB,O:MTB241018C00180000,2024-09-26,C,2024-10-18,Automatic Execution,180.0,30,82.0,0.985,288.0,3.5,10500.0,9,13320.0,47249.4,2024-09-27,2024-10-18,200.9399,170.1,200.32,196.22,197.55,1C. Option Close ITM
MTB,O:MTB241018C00180000,2024-10-01,C,2024-10-18,Automatic Execution,180.0,30,82.0,0.985,288.0,2.75,8250.0,10,13320.0,47249.4,2024-10-02,2024-10-18,200.9399,170.1,200.32,196.22,197.55,1C. Option Close ITM
MTB,O:MTB241018C00195000,2024-10-16,C,2024-10-18,Automatic Execution,195.0,64,82.0,0.985,288.0,1.55,9920.0,9,13320.0,47249.4,2024-10-17,2024-10-18,200.9399,193.4,200.32,196.22,197.55,1C. Option Close ITM
MTB,O:MTB241018C00200000,2024-10-16,C,2024-10-18,Multi Leg floor trade,200.0,196,82.0,0.985,288.0,0.66,12936.0,7,13320.0,47249.4,2024-10-17,2024-10-18,200.9399,193.4,200.32,196.22,197.55,2C. Option Close Temp ITM
MTB,O:MTB241018P00185000,2024-10-16,P,2024-10-18,Multi Leg floor trade,185.0,107,82.0,0.985,288.0,1.8,19260.0,4,13320.0,47249.4,2024-10-17,2024-10-18,200.9399,193.4,200.32,196.22,197.55,4P. Option Stay OTM
MTB,O:MTB241115C00210000,2024-10-17,C,2024-11-15,Multi Leg floor trade,210.0,480,82.0,0.985,288.0,2.77,132960.0,1,13320.0,47249.4,2024-10-18,2024-11-15,216.84,189.25,216.19,212.57,214.74,1C. Option Close ITM
MTB,O:MTB241115C00210000,2024-10-18,C,2024-11-15,Automatic Execution,210.0,70,82.0,0.985,288.0,2.25,15750.0,5,13320.0,47249.4,2024-10-21,2024-11-15,216.84,189.25,216.19,212.57,214.74,1C. Option Close ITM
MTB,O:MTB241115P00195000,2024-10-18,P,2024-11-15,Automatic Execution,195.0,28,82.0,0.985,288.0,5.2,14560.0,6,13320.0,47249.4,2024-10-21,2024-11-15,216.84,189.25,216.19,212.57,214.74,3P. Option Temp ITM
MTB,O:MTB241115P00190000,2024-11-05,P,2024-11-15,Automatic Execution,190.0,22,82.0,0.985,288.0,4.8,10560.0,8,13320.0,47249.4,2024-11-06,2024-11-15,216.84,205.77,216.19,212.57,214.74,4P. Option Stay OTM
