min_data_date,max_data_date,security,option_ticker,expiration,option_type,strike_price,last_9_count,last_9_avg_volume,last_9_median_volume,last_9_std_volume,last_21_count,last_21_avg_volume,last_21_median_volume,last_21_std_volume,last_50_count,last_50_avg_volume,last_50_median_volume,last_50_std_volume,last_100_count,last_100_avg_volume,last_100_median_volume,last_100_std_volume
2025-01-14,2025-06-03,SNV,O:SNV250516C00043000,2025-05-16,C,43.0,2,32.0,32.0,16.971,2,32.0,32.0,16.971,2,32.0,32.0,16.971,2,32.0,32.0,16.971
2025-01-14,2025-06-03,SNV,O:SNV250516C00044000,2025-05-16,C,44.0,2,16.5,16.5,9.192,2,16.5,16.5,9.192,2,16.5,16.5,9.192,2,16.5,16.5,9.192
2025-01-14,2025-06-03,SNV,O:SNV250516C00045000,2025-05-16,C,45.0,3,18.0,13.0,8.66,3,18.0,13.0,8.66,3,18.0,13.0,8.66,3,18.0,13.0,8.66
2025-01-14,2025-06-03,SNV,O:SNV250516C00046000,2025-05-16,C,46.0,2,161.0,161.0,0.0,2,161.0,161.0,0.0,2,161.0,161.0,0.0,2,161.0,161.0,0.0
2025-01-14,2025-06-03,SNV,O:SNV250516C00049000,2025-05-16,C,49.0,1,105.0,105.0,0.0,2,69.0,69.0,50.912,2,69.0,69.0,50.912,2,69.0,69.0,50.912
2025-01-14,2025-06-03,SNV,O:SNV250516C00052500,2025-05-16,C,52.5,2,18.5,18.5,12.021,3,17.67,16.0,8.622,3,17.67,16.0,8.622,3,17.67,16.0,8.622
2025-01-14,2025-06-03,SNV,O:SNV250516C00055000,2025-05-16,C,55.0,1,50.0,50.0,0.0,1,50.0,50.0,0.0,1,50.0,50.0,0.0,1,50.0,50.0,0.0
2025-01-14,2025-06-03,SNV,O:SNV250516C00060000,2025-05-16,C,60.0,1,14.0,14.0,0.0,1,14.0,14.0,0.0,1,14.0,14.0,0.0,1,14.0,14.0,0.0
2025-01-14,2025-06-03,SNV,O:SNV250516C00065000,2025-05-16,C,65.0,2,89.0,89.0,101.823,2,89.0,89.0,101.823,2,89.0,89.0,101.823,2,89.0,89.0,101.823
2025-01-14,2025-06-03,SNV,O:SNV250516P00038000,2025-05-16,P,38.0,1,22.0,22.0,0.0,1,22.0,22.0,0.0,1,22.0,22.0,0.0,1,22.0,22.0,0.0
2025-01-14,2025-06-03,SNV,O:SNV250516P00041000,2025-05-16,P,41.0,2,16.0,16.0,8.485,2,16.0,16.0,8.485,2,16.0,16.0,8.485,2,16.0,16.0,8.485
2025-01-14,2025-06-03,SNV,O:SNV250516P00043000,2025-05-16,P,43.0,2,18.5,18.5,3.536,2,18.5,18.5,3.536,2,18.5,18.5,3.536,2,18.5,18.5,3.536
2025-01-14,2025-06-03,SNV,O:SNV250523C00050000,2025-05-23,C,50.0,1,482.0,482.0,0.0,1,482.0,482.0,0.0,1,482.0,482.0,0.0,1,482.0,482.0,0.0
2025-01-14,2025-06-03,SNV,O:SNV250523C00051000,2025-05-23,C,51.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0
2025-01-14,2025-06-03,SNV,O:SNV250523P00047000,2025-05-23,P,47.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0
2025-01-14,2025-06-03,SNV,O:SNV250606P00045000,2025-06-06,P,45.0,1,12.0,12.0,0.0,1,12.0,12.0,0.0,1,12.0,12.0,0.0,1,12.0,12.0,0.0
2025-01-14,2025-06-03,SNV,O:SNV250606P00048000,2025-06-06,P,48.0,2,15.0,15.0,0.0,2,15.0,15.0,0.0,2,15.0,15.0,0.0,2,15.0,15.0,0.0
2025-01-14,2025-06-03,SNV,O:SNV250620C00047000,2025-06-20,C,47.0,1,55.0,55.0,0.0,1,55.0,55.0,0.0,1,55.0,55.0,0.0,1,55.0,55.0,0.0
2025-01-14,2025-06-03,SNV,O:SNV250620C00050000,2025-06-20,C,50.0,1,20.0,20.0,0.0,1,20.0,20.0,0.0,1,20.0,20.0,0.0,1,20.0,20.0,0.0
2025-01-14,2025-06-03,SNV,O:SNV250620C00052500,2025-06-20,C,52.5,1,16.0,16.0,0.0,1,16.0,16.0,0.0,1,16.0,16.0,0.0,1,16.0,16.0,0.0
2025-01-14,2025-06-03,SNV,O:SNV250620C00055000,2025-06-20,C,55.0,1,1202.0,1202.0,0.0,1,1202.0,1202.0,0.0,1,1202.0,1202.0,0.0,1,1202.0,1202.0,0.0
2025-01-14,2025-06-03,SNV,O:SNV250620P00048000,2025-06-20,P,48.0,1,20.0,20.0,0.0,1,20.0,20.0,0.0,1,20.0,20.0,0.0,1,20.0,20.0,0.0
2025-01-14,2025-06-03,SNV,O:SNV250627C00050000,2025-06-27,C,50.0,1,50.0,50.0,0.0,1,50.0,50.0,0.0,1,50.0,50.0,0.0,1,50.0,50.0,0.0
2025-01-22,2025-04-15,SRCE,O:SRCE250221C00055000,2025-02-21,C,55.0,3,46.67,59.0,30.436,3,46.67,59.0,30.436,3,46.67,59.0,30.436,3,46.67,59.0,30.436
2025-01-22,2025-04-15,SRCE,O:SRCE250516P00050000,2025-05-16,P,50.0,1,75.0,75.0,0.0,1,75.0,75.0,0.0,1,75.0,75.0,0.0,1,75.0,75.0,0.0
2025-01-14,2025-06-06,SSB,O:SSB250117C00095000,2025-01-17,C,95.0,1,67.0,67.0,0.0,1,67.0,67.0,0.0,1,67.0,67.0,0.0,1,67.0,67.0,0.0
2025-01-14,2025-06-06,SSB,O:SSB250221C00100000,2025-02-21,C,100.0,2,18.0,18.0,2.828,2,18.0,18.0,2.828,2,18.0,18.0,2.828,2,18.0,18.0,2.828
2025-01-14,2025-06-06,SSB,O:SSB250221C00105000,2025-02-21,C,105.0,2,12.0,12.0,2.828,5,41.4,50.0,27.817,5,41.4,50.0,27.817,5,41.4,50.0,27.817
2025-01-14,2025-06-06,SSB,O:SSB250221P00095000,2025-02-21,P,95.0,3,78.0,24.0,105.887,3,78.0,24.0,105.887,3,78.0,24.0,105.887,3,78.0,24.0,105.887
2025-01-14,2025-06-06,SSB,O:SSB250221P00100000,2025-02-21,P,100.0,2,12.0,12.0,2.828,2,12.0,12.0,2.828,2,12.0,12.0,2.828,2,12.0,12.0,2.828
2025-01-14,2025-06-06,SSB,O:SSB250321C00100000,2025-03-21,C,100.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-14,2025-06-06,SSB,O:SSB250321C00105000,2025-03-21,C,105.0,1,60.0,60.0,0.0,1,60.0,60.0,0.0,1,60.0,60.0,0.0,1,60.0,60.0,0.0
2025-01-14,2025-06-06,SSB,O:SSB250321C00115000,2025-03-21,C,115.0,2,11.0,11.0,1.414,2,11.0,11.0,1.414,2,11.0,11.0,1.414,2,11.0,11.0,1.414
2025-01-14,2025-06-06,SSB,O:SSB250321P00090000,2025-03-21,P,90.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-14,2025-06-06,SSB,O:SSB250321P00095000,2025-03-21,P,95.0,1,20.0,20.0,0.0,3,80.33,20.0,113.271,3,80.33,20.0,113.271,3,80.33,20.0,113.271
2025-01-14,2025-06-06,SSB,O:SSB250321P00100000,2025-03-21,P,100.0,2,10.0,10.0,0.0,2,10.0,10.0,0.0,2,10.0,10.0,0.0,2,10.0,10.0,0.0
2025-01-14,2025-06-06,SSB,O:SSB250417C00090000,2025-04-17,C,90.0,1,12.0,12.0,0.0,1,12.0,12.0,0.0,1,12.0,12.0,0.0,1,12.0,12.0,0.0
2025-01-14,2025-06-06,SSB,O:SSB250417C00095000,2025-04-17,C,95.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-14,2025-06-06,SSB,O:SSB250417C00100000,2025-04-17,C,100.0,1,72.0,72.0,0.0,1,72.0,72.0,0.0,1,72.0,72.0,0.0,1,72.0,72.0,0.0
2025-01-14,2025-06-06,SSB,O:SSB250417C00115000,2025-04-17,C,115.0,1,200.0,200.0,0.0,1,200.0,200.0,0.0,1,200.0,200.0,0.0,1,200.0,200.0,0.0
2025-01-14,2025-06-06,SSB,O:SSB250417P00090000,2025-04-17,P,90.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0
2025-01-14,2025-06-06,SSB,O:SSB250516C00095000,2025-05-16,C,95.0,1,21.0,21.0,0.0,1,21.0,21.0,0.0,1,21.0,21.0,0.0,1,21.0,21.0,0.0
2025-01-14,2025-06-06,SSB,O:SSB250516C00100000,2025-05-16,C,100.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-14,2025-06-06,SSB,O:SSB250620C00090000,2025-06-20,C,90.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-14,2025-06-06,SSB,O:SSB250620C00100000,2025-06-20,C,100.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-02-24,2025-04-22,SYBT,O:SYBT250321C00065000,2025-03-21,C,65.0,1,20.0,20.0,0.0,1,20.0,20.0,0.0,1,20.0,20.0,0.0,1,20.0,20.0,0.0
2025-02-24,2025-04-22,SYBT,O:SYBT250321P00070000,2025-03-21,P,70.0,1,50.0,50.0,0.0,2,50.0,50.0,0.0,2,50.0,50.0,0.0,2,50.0,50.0,0.0
2025-02-24,2025-04-22,SYBT,O:SYBT250417C00070000,2025-04-17,C,70.0,1,139.0,139.0,0.0,1,139.0,139.0,0.0,1,139.0,139.0,0.0,1,139.0,139.0,0.0
2025-02-24,2025-04-22,SYBT,O:SYBT250417P00065000,2025-04-17,P,65.0,1,50.0,50.0,0.0,1,50.0,50.0,0.0,1,50.0,50.0,0.0,1,50.0,50.0,0.0
2025-02-24,2025-04-22,SYBT,O:SYBT250516C00070000,2025-05-16,C,70.0,1,139.0,139.0,0.0,1,139.0,139.0,0.0,1,139.0,139.0,0.0,1,139.0,139.0,0.0
2025-02-24,2025-04-22,SYBT,O:SYBT250516P00065000,2025-05-16,P,65.0,1,50.0,50.0,0.0,1,50.0,50.0,0.0,1,50.0,50.0,0.0,1,50.0,50.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250221C00035000,2025-02-21,C,35.0,1,13.0,13.0,0.0,1,13.0,13.0,0.0,1,13.0,13.0,0.0,1,13.0,13.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250221C00040000,2025-02-21,C,40.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250221C00045000,2025-02-21,C,45.0,2,12.5,12.5,3.536,2,12.5,12.5,3.536,2,12.5,12.5,3.536,2,12.5,12.5,3.536
2025-01-16,2025-05-19,TBBK,O:TBBK250221C00055000,2025-02-21,C,55.0,2,17.5,17.5,3.536,2,17.5,17.5,3.536,2,17.5,17.5,3.536,2,17.5,17.5,3.536
2025-01-16,2025-05-19,TBBK,O:TBBK250221C00060000,2025-02-21,C,60.0,1,225.0,225.0,0.0,2,120.0,120.0,148.492,2,120.0,120.0,148.492,2,120.0,120.0,148.492
2025-01-16,2025-05-19,TBBK,O:TBBK250221P00035000,2025-02-21,P,35.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250221P00040000,2025-02-21,P,40.0,1,12.0,12.0,0.0,1,12.0,12.0,0.0,1,12.0,12.0,0.0,1,12.0,12.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250221P00045000,2025-02-21,P,45.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250221P00050000,2025-02-21,P,50.0,2,32.0,32.0,16.971,3,24.67,20.0,17.474,3,24.67,20.0,17.474,3,24.67,20.0,17.474
2025-01-16,2025-05-19,TBBK,O:TBBK250221P00060000,2025-02-21,P,60.0,2,17.0,17.0,9.899,2,17.0,17.0,9.899,2,17.0,17.0,9.899,2,17.0,17.0,9.899
2025-01-16,2025-05-19,TBBK,O:TBBK250221P00065000,2025-02-21,P,65.0,2,17.0,17.0,9.899,2,17.0,17.0,9.899,2,17.0,17.0,9.899,2,17.0,17.0,9.899
2025-01-16,2025-05-19,TBBK,O:TBBK250321C00055000,2025-03-21,C,55.0,1,36.0,36.0,0.0,1,36.0,36.0,0.0,1,36.0,36.0,0.0,1,36.0,36.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250321C00060000,2025-03-21,C,60.0,1,90.0,90.0,0.0,1,90.0,90.0,0.0,1,90.0,90.0,0.0,1,90.0,90.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250321P00030000,2025-03-21,P,30.0,1,17.0,17.0,0.0,1,17.0,17.0,0.0,1,17.0,17.0,0.0,1,17.0,17.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250321P00035000,2025-03-21,P,35.0,1,17.0,17.0,0.0,1,17.0,17.0,0.0,1,17.0,17.0,0.0,1,17.0,17.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250321P00050000,2025-03-21,P,50.0,4,219.5,29.5,393.367,5,183.6,40.0,349.996,5,183.6,40.0,349.996,5,183.6,40.0,349.996
2025-01-16,2025-05-19,TBBK,O:TBBK250321P00055000,2025-03-21,P,55.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250417C00045000,2025-04-17,C,45.0,2,44.5,44.5,31.82,2,44.5,44.5,31.82,2,44.5,44.5,31.82,2,44.5,44.5,31.82
2025-01-16,2025-05-19,TBBK,O:TBBK250417C00050000,2025-04-17,C,50.0,3,180.67,150.0,184.917,3,180.67,150.0,184.917,3,180.67,150.0,184.917,3,180.67,150.0,184.917
2025-01-16,2025-05-19,TBBK,O:TBBK250417C00055000,2025-04-17,C,55.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250417C00060000,2025-04-17,C,60.0,1,14.0,14.0,0.0,1,14.0,14.0,0.0,1,14.0,14.0,0.0,1,14.0,14.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250417P00040000,2025-04-17,P,40.0,1,1031.0,1031.0,0.0,1,1031.0,1031.0,0.0,1,1031.0,1031.0,0.0,1,1031.0,1031.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250417P00045000,2025-04-17,P,45.0,3,32.33,35.0,20.133,3,32.33,35.0,20.133,3,32.33,35.0,20.133,3,32.33,35.0,20.133
2025-01-16,2025-05-19,TBBK,O:TBBK250417P00050000,2025-04-17,P,50.0,6,323.67,60.0,449.824,8,252.75,40.0,402.21,8,252.75,40.0,402.21,8,252.75,40.0,402.21
2025-01-16,2025-05-19,TBBK,O:TBBK250417P00055000,2025-04-17,P,55.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250516C00035000,2025-05-16,C,35.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250516C00045000,2025-05-16,C,45.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250516C00050000,2025-05-16,C,50.0,1,26.0,26.0,0.0,2,201.5,201.5,248.194,3,141.0,26.0,204.404,3,141.0,26.0,204.404
2025-01-16,2025-05-19,TBBK,O:TBBK250516C00055000,2025-05-16,C,55.0,1,10.0,10.0,0.0,2,10.0,10.0,0.0,2,10.0,10.0,0.0,2,10.0,10.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250516P00035000,2025-05-16,P,35.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250516P00050000,2025-05-16,P,50.0,2,10.0,10.0,0.0,2,10.0,10.0,0.0,2,10.0,10.0,0.0,2,10.0,10.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250620C00060000,2025-06-20,C,60.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-16,2025-05-19,TBBK,O:TBBK250620P00050000,2025-06-20,P,50.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-21,2025-05-09,TCBI,O:TCBI250221C00070000,2025-02-21,C,70.0,2,15.0,15.0,0.0,2,15.0,15.0,0.0,2,15.0,15.0,0.0,2,15.0,15.0,0.0
2025-01-21,2025-05-09,TCBI,O:TCBI250221C00085000,2025-02-21,C,85.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-21,2025-05-09,TCBI,O:TCBI250221C00105000,2025-02-21,C,105.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0
2025-01-21,2025-05-09,TCBI,O:TCBI250221P00080000,2025-02-21,P,80.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-21,2025-05-09,TCBI,O:TCBI250321P00075000,2025-03-21,P,75.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0,1,11.0,11.0,0.0
2025-01-21,2025-05-09,TCBI,O:TCBI250321P00080000,2025-03-21,P,80.0,2,25.0,25.0,21.213,2,25.0,25.0,21.213,2,25.0,25.0,21.213,2,25.0,25.0,21.213
2025-01-21,2025-05-09,TCBI,O:TCBI250417C00080000,2025-04-17,C,80.0,2,26.0,26.0,1.414,2,26.0,26.0,1.414,2,26.0,26.0,1.414,2,26.0,26.0,1.414
2025-01-21,2025-05-09,TCBI,O:TCBI250417P00060000,2025-04-17,P,60.0,1,272.0,272.0,0.0,2,269.0,269.0,4.243,2,269.0,269.0,4.243,2,269.0,269.0,4.243
2025-01-21,2025-05-09,TCBI,O:TCBI250417P00065000,2025-04-17,P,65.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0
2025-01-21,2025-05-09,TCBI,O:TCBI250417P00080000,2025-04-17,P,80.0,1,266.0,266.0,0.0,2,266.0,266.0,0.0,2,266.0,266.0,0.0,2,266.0,266.0,0.0
2025-01-21,2025-05-09,TCBI,O:TCBI250516C00080000,2025-05-16,C,80.0,1,14.0,14.0,0.0,1,14.0,14.0,0.0,1,14.0,14.0,0.0,1,14.0,14.0,0.0
2025-01-21,2025-05-09,TCBI,O:TCBI250516P00060000,2025-05-16,P,60.0,1,20.0,20.0,0.0,2,20.0,20.0,0.0,2,20.0,20.0,0.0,2,20.0,20.0,0.0
2025-01-21,2025-05-09,TCBI,O:TCBI250516P00065000,2025-05-16,P,65.0,2,10.0,10.0,0.0,2,10.0,10.0,0.0,2,10.0,10.0,0.0,2,10.0,10.0,0.0
2025-01-21,2025-05-14,TFIN,O:TFIN250221C00070000,2025-02-21,C,70.0,1,30.0,30.0,0.0,3,20.0,20.0,10.0,3,20.0,20.0,10.0,3,20.0,20.0,10.0
2025-01-21,2025-05-14,TFIN,O:TFIN250221C00080000,2025-02-21,C,80.0,2,50.0,50.0,0.0,5,40.0,50.0,19.634,5,40.0,50.0,19.634,5,40.0,50.0,19.634
2025-01-21,2025-05-14,TFIN,O:TFIN250221C00085000,2025-02-21,C,85.0,1,30.0,30.0,0.0,1,30.0,30.0,0.0,1,30.0,30.0,0.0,1,30.0,30.0,0.0
2025-01-21,2025-05-14,TFIN,O:TFIN250221C00090000,2025-02-21,C,90.0,2,22.5,22.5,10.607,2,22.5,22.5,10.607,2,22.5,22.5,10.607,2,22.5,22.5,10.607
2025-01-21,2025-05-14,TFIN,O:TFIN250221C00135000,2025-02-21,C,135.0,1,17.0,17.0,0.0,1,17.0,17.0,0.0,1,17.0,17.0,0.0,1,17.0,17.0,0.0
2025-01-21,2025-05-14,TFIN,O:TFIN250221P00075000,2025-02-21,P,75.0,4,20.0,20.0,8.165,4,20.0,20.0,8.165,4,20.0,20.0,8.165,4,20.0,20.0,8.165
2025-01-21,2025-05-14,TFIN,O:TFIN250221P00080000,2025-02-21,P,80.0,1,14.0,14.0,0.0,2,27.0,27.0,18.385,2,27.0,27.0,18.385,2,27.0,27.0,18.385
2025-01-21,2025-05-14,TFIN,O:TFIN250221P00085000,2025-02-21,P,85.0,2,11.0,11.0,1.414,3,21.67,12.0,18.502,3,21.67,12.0,18.502,3,21.67,12.0,18.502
2025-01-21,2025-05-14,TFIN,O:TFIN250221P00090000,2025-02-21,P,90.0,1,14.0,14.0,0.0,2,12.0,12.0,2.828,2,12.0,12.0,2.828,2,12.0,12.0,2.828
2025-01-21,2025-05-14,TFIN,O:TFIN250221P00095000,2025-02-21,P,95.0,1,18.0,18.0,0.0,1,18.0,18.0,0.0,1,18.0,18.0,0.0,1,18.0,18.0,0.0
2025-01-21,2025-05-14,TFIN,O:TFIN250321C00085000,2025-03-21,C,85.0,1,60.0,60.0,0.0,1,60.0,60.0,0.0,1,60.0,60.0,0.0,1,60.0,60.0,0.0
2025-01-21,2025-05-14,TFIN,O:TFIN250417C00050000,2025-04-17,C,50.0,2,59.5,59.5,21.92,2,59.5,59.5,21.92,2,59.5,59.5,21.92,2,59.5,59.5,21.92
2025-01-21,2025-05-14,TFIN,O:TFIN250417C00055000,2025-04-17,C,55.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-21,2025-05-14,TFIN,O:TFIN250417C00060000,2025-04-17,C,60.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0
2025-01-21,2025-05-14,TFIN,O:TFIN250417C00065000,2025-04-17,C,65.0,1,20.0,20.0,0.0,2,15.5,15.5,6.364,2,15.5,15.5,6.364,2,15.5,15.5,6.364
2025-01-21,2025-05-14,TFIN,O:TFIN250417C00070000,2025-04-17,C,70.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-21,2025-05-14,TFIN,O:TFIN250417P00045000,2025-04-17,P,45.0,1,478.0,478.0,0.0,1,478.0,478.0,0.0,1,478.0,478.0,0.0,1,478.0,478.0,0.0
2025-01-21,2025-05-14,TFIN,O:TFIN250417P00050000,2025-04-17,P,50.0,2,62.0,62.0,18.385,2,62.0,62.0,18.385,2,62.0,62.0,18.385,2,62.0,62.0,18.385
2025-01-21,2025-05-14,TFIN,O:TFIN250417P00055000,2025-04-17,P,55.0,1,42.0,42.0,0.0,1,42.0,42.0,0.0,1,42.0,42.0,0.0,1,42.0,42.0,0.0
2025-01-21,2025-05-14,TFIN,O:TFIN250516P00035000,2025-05-16,P,35.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-21,2025-05-14,TFIN,O:TFIN250516P00040000,2025-05-16,P,40.0,1,16.0,16.0,0.0,1,16.0,16.0,0.0,1,16.0,16.0,0.0,1,16.0,16.0,0.0
2025-01-21,2025-05-14,TFIN,O:TFIN250516P00045000,2025-05-16,P,45.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0,1,15.0,15.0,0.0
2025-01-21,2025-05-14,TFIN,O:TFIN250516P00060000,2025-05-16,P,60.0,1,110.0,110.0,0.0,1,110.0,110.0,0.0,1,110.0,110.0,0.0,1,110.0,110.0,0.0
2025-01-21,2025-05-14,TFIN,O:TFIN250620P00060000,2025-06-20,P,60.0,1,164.0,164.0,0.0,1,164.0,164.0,0.0,1,164.0,164.0,0.0,1,164.0,164.0,0.0
2025-02-11,2025-05-12,TOWN,O:TOWN250321C00025000,2025-03-21,C,25.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-02-11,2025-05-12,TOWN,O:TOWN250321C00030000,2025-03-21,C,30.0,1,43.0,43.0,0.0,4,20.75,15.0,15.564,4,20.75,15.0,15.564,4,20.75,15.0,15.564
2025-02-11,2025-05-12,TOWN,O:TOWN250417P00035000,2025-04-17,P,35.0,1,10.0,10.0,0.0,2,10.0,10.0,0.0,2,10.0,10.0,0.0,2,10.0,10.0,0.0
2025-02-11,2025-05-12,TOWN,O:TOWN250516C00022500,2025-05-16,C,22.5,1,43.0,43.0,0.0,1,43.0,43.0,0.0,2,43.0,43.0,0.0,2,43.0,43.0,0.0
2025-02-11,2025-05-12,TOWN,O:TOWN250620C00035000,2025-06-20,C,35.0,1,23.0,23.0,0.0,1,23.0,23.0,0.0,1,23.0,23.0,0.0,1,23.0,23.0,0.0
2025-01-24,2025-05-29,TRMK,O:TRMK250221C00030000,2025-02-21,C,30.0,3,128.67,120.0,33.843,3,128.67,120.0,33.843,3,128.67,120.0,33.843,3,128.67,120.0,33.843
2025-01-24,2025-05-29,TRMK,O:TRMK250221C00035000,2025-02-21,C,35.0,4,125.0,137.5,79.057,4,125.0,137.5,79.057,4,125.0,137.5,79.057,4,125.0,137.5,79.057
2025-01-24,2025-05-29,TRMK,O:TRMK250221C00040000,2025-02-21,C,40.0,1,11.0,11.0,0.0,2,10.5,10.5,0.707,2,10.5,10.5,0.707,2,10.5,10.5,0.707
2025-01-24,2025-05-29,TRMK,O:TRMK250221P00035000,2025-02-21,P,35.0,2,25.0,25.0,0.0,2,25.0,25.0,0.0,2,25.0,25.0,0.0,2,25.0,25.0,0.0
2025-01-24,2025-05-29,TRMK,O:TRMK250516C00035000,2025-05-16,C,35.0,1,22.0,22.0,0.0,1,22.0,22.0,0.0,1,22.0,22.0,0.0,1,22.0,22.0,0.0
2025-01-24,2025-05-29,TRMK,O:TRMK250620C00035000,2025-06-20,C,35.0,1,14.0,14.0,0.0,2,14.0,14.0,0.0,2,14.0,14.0,0.0,2,14.0,14.0,0.0
2025-01-17,2025-06-06,UBSI,O:UBSI250221C00035000,2025-02-21,C,35.0,5,31.0,25.0,23.822,9,29.11,25.0,20.301,9,29.11,25.0,20.301,9,29.11,25.0,20.301
2025-01-17,2025-06-06,UBSI,O:UBSI250221C00040000,2025-02-21,C,40.0,3,32.67,27.0,24.987,6,25.17,21.5,18.324,6,25.17,21.5,18.324,6,25.17,21.5,18.324
2025-01-17,2025-06-06,UBSI,O:UBSI250221P00035000,2025-02-21,P,35.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
2025-01-17,2025-06-06,UBSI,O:UBSI250321P00035000,2025-03-21,P,35.0,2,20.5,20.5,0.707,2,20.5,20.5,0.707,2,20.5,20.5,0.707,2,20.5,20.5,0.707
2025-01-17,2025-06-06,UBSI,O:UBSI250417P00030000,2025-04-17,P,30.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0,1,10.0,10.0,0.0
