security,option_ticker,trade_date,option_type,expiration,option_condition_name,option_strike_price,option_size,security_iqr_size,n_range,security_n_size,option_price,option_trade_value,option_trade_value_bin,security_iqr_trade_value,security_n_trade_value,stock_min_date,stock_max_date,highest_price_in_period,lowest_price_in_period,expiration_high,expiration_low,expiration_close,itm_otm_category
MRNA,O:MRNA250516C00026000,2025-05-08,C,2025-05-16,Multi Leg Auction,26.0,15000,3499.5,0.985,22400.0,0.44,660000.0,2,129993.75,1137852.75,2025-05-09,2025-05-16,26.18,23.155,25.44,23.67,24.86,3C. Option Temp ITM
MRNA,O:MRNA250516C00035000,2025-04-24,C,2025-05-16,Multi Leg floor trade,35.0,26290,3499.5,0.985,22400.0,0.23,604670.0,2,129993.75,1137852.75,2025-04-25,2025-05-16,28.65,23.155,25.44,23.67,24.86,4C. Option Stay OTM
MRNA,O:MRNA250516C00030000,2025-04-30,C,2025-05-16,Single Leg Cross Non ISO,30.0,1500,3499.5,0.985,22400.0,1.05,157500.0,6,129993.75,1137852.75,2025-05-01,2025-05-16,28.52,23.155,25.44,23.67,24.86,4C. Option Stay OTM
MRNA,O:MRNA250516C00027000,2025-05-07,C,2025-05-16,Multi Leg floor trade,27.0,27290,3499.5,0.985,22400.0,0.33,900570.0,2,129993.75,1137852.75,2025-05-08,2025-05-16,26.18,23.155,25.44,23.67,24.86,4C. Option Stay OTM
MRNA,O:MRNA250516C00029000,2025-05-07,C,2025-05-16,Multi Leg Auction,29.0,12266,3499.5,0.985,22400.0,0.13,159458.0,6,129993.75,1137852.75,2025-05-08,2025-05-16,26.18,23.155,25.44,23.67,24.86,4C. Option Stay OTM
MRNA,O:MRNA250516C00028500,2025-05-08,C,2025-05-16,Multi Leg Auction,28.5,15000,3499.5,0.985,22400.0,0.1,150000.0,7,129993.75,1137852.75,2025-05-09,2025-05-16,26.18,23.155,25.44,23.67,24.86,4C. Option Stay OTM
MRNA,O:MRNA250523C00025000,2025-05-15,C,2025-05-23,Multi Leg Auction,25.0,15400,3499.5,0.985,22400.0,0.43,662200.0,2,129993.75,1137852.75,2025-05-16,2025-05-23,30.3,23.67,26.4899,25.55,26.26,1C. Option Close ITM
MRNA,O:MRNA250523C00025500,2025-05-16,C,2025-05-23,Multi Leg Auction,25.5,12290,3499.5,0.985,22400.0,0.51,626790.0,2,129993.75,1137852.75,2025-05-19,2025-05-23,30.3,25.101,26.4899,25.55,26.26,1C. Option Close ITM
MRNA,O:MRNA250523C00028000,2025-05-08,C,2025-05-23,Single Leg Auction Non ISO,28.0,2998,3499.5,0.985,22400.0,0.46,137908.0,7,129993.75,1137852.75,2025-05-09,2025-05-23,30.3,23.155,26.4899,25.55,26.26,3C. Option Temp ITM
MRNA,O:MRNA250523C00027000,2025-05-15,C,2025-05-23,Multi Leg Auction,27.0,15400,3499.5,0.985,22400.0,0.14,215600.0,5,129993.75,1137852.75,2025-05-16,2025-05-23,30.3,23.67,26.4899,25.55,26.26,3C. Option Temp ITM
MRNA,O:MRNA250523C00027500,2025-05-16,C,2025-05-23,Multi Leg Auction,27.5,12290,3499.5,0.985,22400.0,0.17,208930.0,5,129993.75,1137852.75,2025-05-19,2025-05-23,30.3,25.101,26.4899,25.55,26.26,3C. Option Temp ITM
MRNA,O:MRNA250523C00027500,2025-05-19,C,2025-05-23,Multi Leg Auction,27.5,12290,3499.5,0.985,22400.0,0.56,688240.0,2,129993.75,1137852.75,2025-05-20,2025-05-23,30.3,25.22,26.4899,25.55,26.26,3C. Option Temp ITM
MRNA,O:MRNA250523C00028500,2025-05-19,C,2025-05-23,Multi Leg Auction,28.5,12290,3499.5,0.985,22400.0,0.32,393280.0,4,129993.75,1137852.75,2025-05-20,2025-05-23,30.3,25.22,26.4899,25.55,26.26,3C. Option Temp ITM
MRNA,O:MRNA250523C00027000,2025-05-19,C,2025-05-23,Multi Leg Auction,27.0,6155,3499.5,0.985,22400.0,0.55,338525.0,4,129993.75,1137852.75,2025-05-20,2025-05-23,30.3,25.22,26.4899,25.55,26.26,3C. Option Temp ITM
MRNA,O:MRNA250523C00030500,2025-05-19,C,2025-05-23,Multi Leg Auction,30.5,12290,3499.5,0.985,22400.0,0.1,122900.0,8,129993.75,1137852.75,2025-05-20,2025-05-23,30.3,25.22,26.4899,25.55,26.26,4C. Option Stay OTM
MRNA,O:MRNA250530C00028500,2025-05-19,C,2025-05-30,Multi Leg Auction,28.5,6155,3499.5,0.985,22400.0,0.47,289285.0,4,129993.75,1137852.75,2025-05-20,2025-05-30,30.3,25.22,26.81,25.6,26.56,3C. Option Temp ITM
MRNA,O:MRNA250530C00027000,2025-05-23,C,2025-05-30,Multi Leg Auction,27.0,12290,3499.5,0.985,22400.0,0.51,565340.0,3,129993.75,1137852.75,2025-05-27,2025-05-30,27.85,25.6,26.81,25.6,26.56,3C. Option Temp ITM
MRNA,O:MRNA250530C00031000,2025-05-19,C,2025-05-30,Multi Leg Auction,31.0,6155,3499.5,0.985,22400.0,0.16,98480.0,8,129993.75,1137852.75,2025-05-20,2025-05-30,30.3,25.22,26.81,25.6,26.56,4C. Option Stay OTM
MRNA,O:MRNA250530C00028000,2025-05-22,C,2025-05-30,Multi Leg floor trade,28.0,1600,3499.5,0.985,22400.0,0.6,96000.0,8,129993.75,1137852.75,2025-05-23,2025-05-30,27.85,25.55,26.81,25.6,26.56,4C. Option Stay OTM
MRNA,O:MRNA250530C00028500,2025-05-22,C,2025-05-30,Multi Leg floor trade,28.5,1600,3499.5,0.985,22400.0,0.45,72000.0,10,129993.75,1137852.75,2025-05-23,2025-05-30,27.85,25.55,26.81,25.6,26.56,4C. Option Stay OTM
MRNA,O:MRNA250530C00029500,2025-05-23,C,2025-05-30,Multi Leg Auction,29.5,12290,3499.5,0.985,22400.0,0.12,147480.0,7,129993.75,1137852.75,2025-05-27,2025-05-30,27.85,25.6,26.81,25.6,26.56,4C. Option Stay OTM
MRNA,O:MRNA250606C00027000,2025-05-12,C,2025-06-06,Single Leg Auction Non ISO,27.0,1598,3499.5,0.985,22400.0,1.18,188564.0,6,129993.75,1137852.75,2025-05-13,2025-06-06,30.3,23.155,27.55,26.12,27.46,1C. Option Close ITM
MRNA,O:MRNA250606C00027500,2025-05-23,C,2025-06-06,Single Leg Auction Non ISO,27.5,714,3499.5,0.985,22400.0,0.93,66402.0,10,129993.75,1137852.75,2025-05-27,2025-06-06,28.57,25.6,27.55,26.12,27.46,2C. Option Close Temp ITM
MRNA,O:MRNA250606C00027500,2025-05-30,C,2025-06-06,Multi Leg Auction,27.5,17000,3499.5,0.985,22400.0,0.55,833000.0,2,129993.75,1137852.75,2025-06-02,2025-06-06,28.57,25.82,27.55,26.12,27.46,2C. Option Close Temp ITM
MRNA,O:MRNA250606C00027500,2025-06-05,C,2025-06-06,Multi Leg Auction,27.5,9950,3499.5,0.985,22400.0,0.09,89550.0,9,129993.75,1137852.75,2025-06-06,2025-06-06,27.55,26.12,27.55,26.12,27.46,2C. Option Close Temp ITM
MRNA,O:MRNA250606C00028000,2025-05-27,C,2025-06-06,Single Leg Auction Non ISO,28.0,700,3499.5,0.985,22400.0,1.02,71400.0,10,129993.75,1137852.75,2025-05-28,2025-06-06,28.57,25.6,27.55,26.12,27.46,3C. Option Temp ITM
MRNA,O:MRNA250606C00030000,2025-05-30,C,2025-06-06,Multi Leg Auction,30.0,14290,3499.5,0.985,22400.0,0.16,228640.0,5,129993.75,1137852.75,2025-06-02,2025-06-06,28.57,25.82,27.55,26.12,27.46,4C. Option Stay OTM
MRNA,O:MRNA250606C00030500,2025-05-30,C,2025-06-06,Multi Leg Auction,30.5,17000,3499.5,0.985,22400.0,0.12,204000.0,5,129993.75,1137852.75,2025-06-02,2025-06-06,28.57,25.82,27.55,26.12,27.46,4C. Option Stay OTM
MRNA,O:MRNA250613C00027500,2025-06-05,C,2025-06-13,Multi Leg Auction,27.5,9950,3499.5,0.985,22400.0,0.53,527350.0,3,129993.75,1137852.75,2025-06-06,2025-06-10,29.19,26.12,,,,3C. Option Temp ITM
MRNA,O:MRNA250613C00028000,2025-06-06,C,2025-06-13,Multi Leg Auction,28.0,6950,3499.5,0.985,22400.0,0.42,291900.0,4,129993.75,1137852.75,2025-06-09,2025-06-10,29.19,27.32,,,,3C. Option Temp ITM
MRNA,O:MRNA250613C00030500,2025-06-05,C,2025-06-13,Multi Leg Auction,30.5,9950,3499.5,0.985,22400.0,0.11,109450.0,8,129993.75,1137852.75,2025-06-06,2025-06-10,29.19,26.12,,,,4C. Option Stay OTM
MRNA,O:MRNA250613C00030000,2025-06-06,C,2025-06-13,Multi Leg Auction,30.0,8000,3499.5,0.985,22400.0,0.14,112000.0,8,129993.75,1137852.75,2025-06-09,2025-06-10,29.19,27.32,,,,4C. Option Stay OTM
MRNA,O:MRNA250620C00027500,2025-06-02,C,2025-06-20,Automatic Execution,27.5,1033,3499.5,0.985,22400.0,1.5,154950.0,7,129993.75,1137852.75,2025-06-03,2025-06-10,29.19,25.82,,,,3C. Option Temp ITM
NVAX,O:NVAX240920C00013500,2024-09-11,C,2024-09-20,Single Leg Cross Non ISO,13.5,5000,2091.875,0.985,8000.0,0.33,165000.0,3,58291.875,371600.0,2024-09-12,2024-09-20,14.03,11.09,13.36,12.344,12.91,3C. Option Temp ITM
NVAX,O:NVAX240920C00018000,2024-09-13,C,2024-09-20,Automatic Execution,18.0,1988,2091.875,0.985,8000.0,0.21,41748.0,9,58291.875,371600.0,2024-09-16,2024-09-20,13.9,12.344,13.36,12.344,12.91,4C. Option Stay OTM
NVAX,O:NVAX240920C00018000,2024-09-17,C,2024-09-20,Single Leg Auction Non ISO,18.0,5595,2091.875,0.985,8000.0,0.07,39165.0,10,58291.875,371600.0,2024-09-18,2024-09-20,13.38,12.344,13.36,12.344,12.91,4C. Option Stay OTM
NVAX,O:NVAX240927C00013500,2024-09-20,C,2024-09-27,Multi Leg floor trade,13.5,5000,2091.875,0.985,8000.0,0.3,150000.0,4,58291.875,371600.0,2024-09-23,2024-09-27,14.17,11.9,13.479,12.15,13.3,3C. Option Temp ITM
NVAX,O:NVAX241018C00012500,2024-09-26,C,2024-10-18,Multi Leg floor trade,12.5,1500,2091.875,0.985,8000.0,0.85,127500.0,5,58291.875,371600.0,2024-09-27,2024-10-18,15.22,9.62,10.7976,10.095,10.18,3C. Option Temp ITM
NVAX,O:NVAX241018C00017500,2024-10-02,C,2024-10-18,Automatic Execution,17.5,480,2091.875,0.985,8000.0,0.65,31200.0,10,58291.875,371600.0,2024-10-03,2024-10-18,15.09,9.62,10.7976,10.095,10.18,4C. Option Stay OTM
NVAX,O:NVAX241018C00014000,2024-10-09,C,2024-10-18,Multi Leg floor trade,14.0,5000,2091.875,0.985,8000.0,0.4,200000.0,3,58291.875,371600.0,2024-10-10,2024-10-18,13.3398,9.62,10.7976,10.095,10.18,4C. Option Stay OTM
NVAX,O:NVAX241018C00011000,2024-10-16,C,2024-10-18,Multi Leg Auction,11.0,4999,2091.875,0.985,8000.0,0.19,94981.0,6,58291.875,371600.0,2024-10-17,2024-10-18,10.7976,9.87,10.7976,10.095,10.18,4C. Option Stay OTM
NVAX,O:NVAX241025C00011000,2024-10-17,C,2024-10-25,Multi Leg Auction,11.0,5000,2091.875,0.985,8000.0,0.28,140000.0,4,58291.875,371600.0,2024-10-18,2024-10-25,10.7976,9.52,9.92,9.52,9.745,4C. Option Stay OTM
NVAX,O:NVAX241025C00011000,2024-10-17,C,2024-10-25,Single Leg Cross Non ISO,11.0,3000,2091.875,0.985,8000.0,0.44,132000.0,5,58291.875,371600.0,2024-10-18,2024-10-25,10.7976,9.52,9.92,9.52,9.745,4C. Option Stay OTM
NVAX,O:NVAX241025C00011000,2024-10-23,C,2024-10-25,Multi Leg Auction,11.0,7999,2091.875,0.985,8000.0,0.05,39995.0,9,58291.875,371600.0,2024-10-24,2024-10-25,10.155,9.52,9.92,9.52,9.745,4C. Option Stay OTM
NVAX,O:NVAX241101C00014000,2024-10-08,C,2024-11-01,Automatic Execution,14.0,250,2091.875,0.985,8000.0,1.28,32000.0,10,58291.875,371600.0,2024-10-09,2024-11-01,13.35,9.29,9.87,9.29,9.35,4C. Option Stay OTM
NVAX,O:NVAX241101C00013500,2024-10-09,C,2024-11-01,Automatic Execution,13.5,599,2091.875,0.985,8000.0,1.15,68885.0,7,58291.875,371600.0,2024-10-10,2024-11-01,13.3398,9.29,9.87,9.29,9.35,4C. Option Stay OTM
NVAX,O:NVAX241108P00008500,2024-10-30,P,2024-11-08,Multi Leg Auction,8.5,8000,2091.875,0.985,8000.0,0.32,256000.0,2,58291.875,371600.0,2024-10-31,2024-11-08,9.901,8.425,9.25,8.84,8.91,3P. Option Temp ITM
NVAX,O:NVAX241108P00008500,2024-11-05,P,2024-11-08,Multi Leg Auction,8.5,8000,2091.875,0.985,8000.0,0.19,152000.0,4,58291.875,371600.0,2024-11-06,2024-11-08,9.34,8.425,9.25,8.84,8.91,3P. Option Temp ITM
NVAX,O:NVAX241108C00011500,2024-10-23,C,2024-11-08,Multi Leg Auction,11.5,7999,2091.875,0.985,8000.0,0.6,479940.0,1,58291.875,371600.0,2024-10-24,2024-11-08,10.63,8.425,9.25,8.84,8.91,4C. Option Stay OTM
NVAX,O:NVAX241108C00010500,2024-10-30,C,2024-11-08,Multi Leg Auction,10.5,8000,2091.875,0.985,8000.0,0.63,504000.0,1,58291.875,371600.0,2024-10-31,2024-11-08,9.901,8.425,9.25,8.84,8.91,4C. Option Stay OTM
NVAX,O:NVAX241108C00011500,2024-10-30,C,2024-11-08,Multi Leg Auction,11.5,8000,2091.875,0.985,8000.0,0.37,296000.0,2,58291.875,371600.0,2024-10-31,2024-11-08,9.901,8.425,9.25,8.84,8.91,4C. Option Stay OTM
NVAX,O:NVAX241108C00013000,2024-10-30,C,2024-11-08,Multi Leg Auction,13.0,8000,2091.875,0.985,8000.0,0.16,128000.0,5,58291.875,371600.0,2024-10-31,2024-11-08,9.901,8.425,9.25,8.84,8.91,4C. Option Stay OTM
NVAX,O:NVAX241108C00010500,2024-11-05,C,2024-11-08,Multi Leg Auction,10.5,8000,2091.875,0.985,8000.0,0.07,56000.0,8,58291.875,371600.0,2024-11-06,2024-11-08,9.34,8.425,9.25,8.84,8.91,4C. Option Stay OTM
NVAX,O:NVAX241115P00008000,2024-11-05,P,2024-11-15,Multi Leg Auction,8.0,8000,2091.875,0.985,8000.0,0.29,232000.0,3,58291.875,371600.0,2024-11-06,2024-11-15,10.39,6.81,7.33,6.81,7.32,1P. Option Close ITM
NVAX,O:NVAX241115P00008000,2024-11-11,P,2024-11-15,Multi Leg Cross,8.0,8000,2091.875,0.985,8000.0,0.09,72000.0,7,58291.875,371600.0,2024-11-12,2024-11-15,8.9,6.81,7.33,6.81,7.32,1P. Option Close ITM
NVAX,O:NVAX241115C00010000,2024-11-05,C,2024-11-15,Multi Leg Auction,10.0,8000,2091.875,0.985,8000.0,0.47,376000.0,1,58291.875,371600.0,2024-11-06,2024-11-15,10.39,6.81,7.33,6.81,7.32,3C. Option Temp ITM
NVAX,O:NVAX241115C00012500,2024-11-05,C,2024-11-15,Multi Leg Auction,12.5,8000,2091.875,0.985,8000.0,0.11,88000.0,6,58291.875,371600.0,2024-11-06,2024-11-15,10.39,6.81,7.33,6.81,7.32,4C. Option Stay OTM
NVAX,O:NVAX241115C00012500,2024-11-11,C,2024-11-15,Multi Leg Cross,12.5,8000,2091.875,0.985,8000.0,0.34,272000.0,2,58291.875,371600.0,2024-11-12,2024-11-15,8.9,6.81,7.33,6.81,7.32,4C. Option Stay OTM
NVAX,O:NVAX241115C00010500,2024-11-11,C,2024-11-15,Automatic Execution,10.5,990,2091.875,0.985,8000.0,0.7,69300.0,7,58291.875,371600.0,2024-11-12,2024-11-15,8.9,6.81,7.33,6.81,7.32,4C. Option Stay OTM
NVAX,O:NVAX241220P00008500,2024-12-10,P,2024-12-20,Automatic Execution,8.5,2222,2091.875,0.985,8000.0,0.34,75548.0,6,58291.875,371600.0,2024-12-11,2024-12-20,9.75,8.37,8.8877,8.37,8.7,2P. Option Close Temp ITM
NVAX,O:NVAX241220C00010000,2024-12-06,C,2024-12-20,Automatic Execution,10.0,1179,2091.875,0.985,8000.0,0.56,66024.0,8,58291.875,371600.0,2024-12-09,2024-12-20,9.75,8.37,8.8877,8.37,8.7,4C. Option Stay OTM
NVAX,O:NVAX241220C00010000,2024-12-06,C,2024-12-20,Multi Leg Cross,10.0,1250,2091.875,0.985,8000.0,0.41,51250.0,8,58291.875,371600.0,2024-12-09,2024-12-20,9.75,8.37,8.8877,8.37,8.7,4C. Option Stay OTM
NVAX,O:NVAX250214C00010000,2025-01-30,C,2025-02-14,Automatic Execution,10.0,994,2091.875,0.985,8000.0,0.43,42742.0,9,58291.875,371600.0,2025-01-31,2025-02-14,9.18,7.75,8.53,8.08,8.19,4C. Option Stay OTM
NVS,O:NVS240920P00115000,2024-09-09,P,2024-09-20,Single Leg Floor Trade,115.0,1532,521.75,0.985,1210.74,0.75,114900.0,1,79293.75,110616.6,2024-09-10,2024-09-20,117.12,113.82,116.69,115.89,115.94,3P. Option Temp ITM
NVS,O:NVS240920P00115000,2024-09-10,P,2024-09-20,Single Leg Floor Trade,115.0,750,521.75,0.985,1210.74,0.9,67500.0,5,79293.75,110616.6,2024-09-11,2024-09-20,116.98,113.82,116.69,115.89,115.94,3P. Option Temp ITM
NVS,O:NVS241018P00115000,2024-09-23,P,2024-10-18,Single Leg Floor Trade,115.0,624,521.75,0.985,1210.74,1.3,81120.0,3,79293.75,110616.6,2024-09-24,2024-10-18,117.36,112.8,117.36,116.29,117.18,3P. Option Temp ITM
NVS,O:NVS241115P00110000,2024-10-25,P,2024-11-15,Multi Leg floor trade,110.0,610,521.75,0.985,1210.74,1.25,76250.0,4,79293.75,110616.6,2024-10-28,2024-11-15,115.765,102.59,103.3,102.59,103.06,1P. Option Close ITM
NVS,O:NVS241115C00120000,2024-10-21,C,2024-11-15,Single Leg Floor Trade,120.0,1514,521.75,0.985,1210.74,1.3,196820.0,1,79293.75,110616.6,2024-10-22,2024-11-15,115.765,102.59,103.3,102.59,103.06,4C. Option Stay OTM
NVS,O:NVS241115C00115000,2024-11-04,C,2024-11-15,Single Leg Floor Trade,115.0,1000,521.75,0.985,1210.74,0.5,50000.0,7,79293.75,110616.6,2024-11-05,2024-11-15,109.4499,102.59,103.3,102.59,103.06,4C. Option Stay OTM
NVS,O:NVS250321C00110000,2025-02-21,C,2025-03-21,Single Leg Auction Non ISO,110.0,296,521.75,0.985,1210.74,1.73,51208.0,6,79293.75,110616.6,2025-02-24,2025-03-21,116.91,107.51,113.28,111.9404,112.13,1C. Option Close ITM
NVS,O:NVS250321C00110000,2025-02-21,C,2025-03-21,Automatic Execution,110.0,246,521.75,0.985,1210.74,1.95,43050.0,9,79293.75,110616.6,2025-02-24,2025-03-21,116.91,107.51,113.28,111.9404,112.13,1C. Option Close ITM
NVS,O:NVS250321C00110000,2025-02-24,C,2025-03-21,Automatic Execution,110.0,434,521.75,0.985,1210.74,1.65,71610.0,5,79293.75,110616.6,2025-02-25,2025-03-21,116.91,107.51,113.28,111.9404,112.13,1C. Option Close ITM
NVS,O:NVS250321C00110000,2025-03-12,C,2025-03-21,Automatic Execution,110.0,936,521.75,0.985,1210.74,1.15,107640.0,1,79293.75,110616.6,2025-03-13,2025-03-21,113.38,107.635,113.28,111.9404,112.13,1C. Option Close ITM
NVS,O:NVS250321P00110000,2025-03-11,P,2025-03-21,Automatic Execution,110.0,232,521.75,0.985,1210.74,1.7,39440.0,10,79293.75,110616.6,2025-03-12,2025-03-21,113.38,107.635,113.28,111.9404,112.13,3P. Option Temp ITM
NVS,O:NVS250321P00105000,2025-02-21,P,2025-03-21,Automatic Execution,105.0,246,521.75,0.985,1210.74,1.85,45510.0,8,79293.75,110616.6,2025-02-24,2025-03-21,116.91,107.51,113.28,111.9404,112.13,4P. Option Stay OTM
NVS,O:NVS250417P00110000,2025-03-24,P,2025-04-17,Automatic Execution,110.0,355,521.75,0.985,1210.74,1.45,51475.0,6,79293.75,110616.6,2025-03-25,2025-04-17,114.44,97.715,111.27,109.5,110.86,2P. Option Close Temp ITM
NVS,O:NVS250417C00115000,2025-03-21,C,2025-04-17,Multi Leg floor trade against single leg(s),115.0,590,521.75,0.985,1210.74,1.3,76700.0,3,79293.75,110616.6,2025-03-24,2025-04-17,114.44,97.715,111.27,109.5,110.86,4C. Option Stay OTM
NVS,O:NVS250417C00115000,2025-03-25,C,2025-04-17,Single Leg Auction Non ISO,115.0,646,521.75,0.985,1210.74,0.67,42636.0,9,79293.75,110616.6,2025-03-26,2025-04-17,114.44,97.715,111.27,109.5,110.86,4C. Option Stay OTM
NVS,O:NVS250417C00115000,2025-04-03,C,2025-04-17,Automatic Execution,115.0,234,521.75,0.985,1210.74,1.7,39780.0,10,79293.75,110616.6,2025-04-04,2025-04-17,111.27,97.715,111.27,109.5,110.86,4C. Option Stay OTM
NVS,O:NVS250516P00110000,2025-04-21,P,2025-05-16,Automatic Execution,110.0,293,521.75,0.985,1210.74,2.95,86435.0,2,79293.75,110616.6,2025-04-22,2025-05-16,114.88,104.93,109.63,107.965,109.59,1P. Option Close ITM
NVS,O:NVS250516P00105000,2025-04-16,P,2025-05-16,Automatic Execution,105.0,297,521.75,0.985,1210.74,1.7,50490.0,7,79293.75,110616.6,2025-04-17,2025-05-16,114.88,104.93,109.63,107.965,109.59,3P. Option Temp ITM
NVS,O:NVS250516C00115000,2025-04-21,C,2025-05-16,Single Leg Floor Trade,115.0,500,521.75,0.985,1210.74,1.5,75000.0,4,79293.75,110616.6,2025-04-22,2025-05-16,114.88,104.93,109.63,107.965,109.59,4C. Option Stay OTM
NVS,O:NVS250516C00115000,2025-05-06,C,2025-05-16,Single Leg Auction Non ISO,115.0,462,521.75,0.985,1210.74,0.97,44814.0,8,79293.75,110616.6,2025-05-07,2025-05-16,112.38,104.93,109.63,107.965,109.59,4C. Option Stay OTM
NVS,O:NVS250516C00110000,2025-05-12,C,2025-05-16,Single Leg Floor Trade,110.0,1000,521.75,0.985,1210.74,0.9,90000.0,2,79293.75,110616.6,2025-05-13,2025-05-16,109.63,104.93,109.63,107.965,109.59,4C. Option Stay OTM
PFE,O:PFE240906C00029500,2024-08-29,C,2024-09-06,Intermarket Sweep Order,29.5,2795,2616.25,0.985,12938.25,0.12,33540.0,9,53770.0,292516.83,2024-08-30,2024-09-06,29.05,28.14,28.77,28.28,28.56,4C. Option Stay OTM
PFE,O:PFE240913P00027500,2024-08-26,P,2024-09-13,Single Leg Floor Trade,27.5,8519,2616.25,0.985,12938.25,0.15,127785.0,3,53770.0,292516.83,2024-08-27,2024-09-13,29.755,28.14,29.32,28.99,29.27,4P. Option Stay OTM
PFE,O:PFE240920C00030000,2024-08-28,C,2024-09-20,Stock Options floor trade,30.0,5000,2616.25,0.985,12938.25,0.2,100000.0,4,53770.0,292516.83,2024-08-29,2024-09-20,30.35,28.14,29.55,29.23,29.42,3C. Option Temp ITM
PFE,O:PFE240920C00030000,2024-08-29,C,2024-09-20,Single Leg Cross Non ISO,30.0,5000,2616.25,0.985,12938.25,0.2,100000.0,4,53770.0,292516.83,2024-08-30,2024-09-20,30.35,28.14,29.55,29.23,29.42,3C. Option Temp ITM
PFE,O:PFE240920P00028500,2024-08-28,P,2024-09-20,Multi Leg Auction,28.5,2999,2616.25,0.985,12938.25,0.38,113962.0,3,53770.0,292516.83,2024-08-29,2024-09-20,30.35,28.14,29.55,29.23,29.42,3P. Option Temp ITM
PFE,O:PFE240920P00027500,2024-08-28,P,2024-09-20,Multi Leg Auction,27.5,5998,2616.25,0.985,12938.25,0.15,89970.0,4,53770.0,292516.83,2024-08-29,2024-09-20,30.35,28.14,29.55,29.23,29.42,4P. Option Stay OTM
PFE,O:PFE240927C00029000,2024-09-05,C,2024-09-27,Automatic Execution,29.0,600,2616.25,0.985,12938.25,0.5,30000.0,10,53770.0,292516.83,2024-09-06,2024-09-27,30.35,28.28,29.23,28.92,29.09,1C. Option Close ITM
PFE,O:PFE240927C00030000,2024-09-06,C,2024-09-27,Single Leg Auction Non ISO,30.0,5428,2616.25,0.985,12938.25,0.18,97704.0,4,53770.0,292516.83,2024-09-09,2024-09-27,30.35,28.31,29.23,28.92,29.09,3C. Option Temp ITM
PFE,O:PFE241004P00028000,2024-09-11,P,2024-10-04,Single Leg Auction Non ISO,28.0,13820,2616.25,0.985,12938.25,0.22,304040.0,1,53770.0,292516.83,2024-09-12,2024-10-04,30.35,28.24,28.59,28.24,28.58,4P. Option Stay OTM
PFE,O:PFE241004P00028000,2024-09-12,P,2024-10-04,Automatic Execution,28.0,3274,2616.25,0.985,12938.25,0.24,78576.0,4,53770.0,292516.83,2024-09-13,2024-10-04,30.35,28.24,28.59,28.24,28.58,4P. Option Stay OTM
PFE,O:PFE241011C00030000,2024-09-27,C,2024-10-11,Single Leg Auction Non ISO,30.0,9500,2616.25,0.985,12938.25,0.16,152000.0,2,53770.0,292516.83,2024-09-30,2024-10-11,30.43,28.24,29.44,28.95,29.16,3C. Option Temp ITM
PFE,O:PFE241018C00029000,2024-10-04,C,2024-10-18,Multi Leg auto-electronic trade against single leg(s),29.0,1427,2616.25,0.985,12938.25,0.29,41383.0,7,53770.0,292516.83,2024-10-07,2024-10-18,30.43,28.85,29.365,29.08,29.22,1C. Option Close ITM
PFE,O:PFE241018C00030000,2024-09-24,C,2024-10-18,Automatic Execution,30.0,1026,2616.25,0.985,12938.25,0.37,37962.0,8,53770.0,292516.83,2024-09-25,2024-10-18,30.43,28.24,29.365,29.08,29.22,3C. Option Temp ITM
PFE,O:PFE241018C00030000,2024-09-25,C,2024-10-18,Multi Leg floor trade,30.0,2999,2616.25,0.985,12938.25,0.25,74975.0,5,53770.0,292516.83,2024-09-26,2024-10-18,30.43,28.24,29.365,29.08,29.22,3C. Option Temp ITM
PFE,O:PFE241018C00030000,2024-09-25,C,2024-10-18,Automatic Execution,30.0,1097,2616.25,0.985,12938.25,0.33,36201.0,9,53770.0,292516.83,2024-09-26,2024-10-18,30.43,28.24,29.365,29.08,29.22,3C. Option Temp ITM
PFE,O:PFE241018C00029500,2024-09-26,C,2024-10-18,Automatic Execution,29.5,990,2616.25,0.985,12938.25,0.4,39600.0,8,53770.0,292516.83,2024-09-27,2024-10-18,30.43,28.24,29.365,29.08,29.22,3C. Option Temp ITM
PFE,O:PFE241018P00029000,2024-09-18,P,2024-10-18,Single Leg Cross Non ISO,29.0,4000,2616.25,0.985,12938.25,0.31,124000.0,3,53770.0,292516.83,2024-09-19,2024-10-18,30.43,28.24,29.365,29.08,29.22,3P. Option Temp ITM
PFE,O:PFE241018P00029000,2024-09-24,P,2024-10-18,Single Leg Cross Non ISO,29.0,3000,2616.25,0.985,12938.25,0.39,117000.0,3,53770.0,292516.83,2024-09-25,2024-10-18,30.43,28.24,29.365,29.08,29.22,3P. Option Temp ITM
PFE,O:PFE241018C00031000,2024-09-18,C,2024-10-18,Single Leg Cross Non ISO,31.0,3200,2616.25,0.985,12938.25,0.37,118400.0,3,53770.0,292516.83,2024-09-19,2024-10-18,30.43,28.24,29.365,29.08,29.22,4C. Option Stay OTM
PFE,O:PFE241018C00031000,2024-09-18,C,2024-10-18,Stock Options Cross,31.0,1500,2616.25,0.985,12938.25,0.38,57000.0,6,53770.0,292516.83,2024-09-19,2024-10-18,30.43,28.24,29.365,29.08,29.22,4C. Option Stay OTM
PFE,O:PFE241018P00028000,2024-09-18,P,2024-10-18,Single Leg Cross Non ISO,28.0,9700,2616.25,0.985,12938.25,0.16,155200.0,2,53770.0,292516.83,2024-09-19,2024-10-18,30.43,28.24,29.365,29.08,29.22,4P. Option Stay OTM
